CHANNEL,TEST,OUTCOME,MODEL_VARIANT,EXPECTED_SIGN,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,COVARIANCE_METHOD,MONTH_FE,COVARIANCE_STATUS,TARGET_VARIANCE,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,NONFINITE_COV_ELEMENTS,MIN_COV_EIGENVALUE,REGRESSORS,DESIGN_RANK,N_REGRESSORS,CONDITION_NUMBER,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DF_INFERENCE,HOLM_P_WITHIN_OUTCOME_TEST,BH_Q_WITHIN_OUTCOME_TEST,EXPECTED_SIGN_MATCH
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,DOWNSIDE_RETURN,ETF_FE_DATE_CLUSTER,NEGATIVE,RELIABLE_ESTIMATE,-0.0024877562228443205,0.0013567997132899695,-1.8335471318843415,0.06827758295428392,-0.005163992085035835,0.0001884796393471942,883,11,192,DATE_CLUSTER,False,VALID,1.8409054619837437e-06,0,0,0,5.587030922408127e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,71.19006915236682,1,9.316820625676569e-17,191,0.2731103318171357,0.25924454242982614,True
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,DOWNSIDE_RETURN,ETF_MONTH_FE,NEGATIVE,RELIABLE_ESTIMATE,-0.0028748554006758314,0.0007219879859175625,-3.981860441932736,0.002593159771262767,-0.004483544882766071,-0.0012661659185855916,883,11,192,ETF_CLUSTER,True,VALID,5.212666518092985e-07,0,0,0,2.9211324315731617e-08,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH,3,3,1.7707515624007624,31,9.854218011287659e-12,10,0.010372639085051068,0.010372639085051068,True
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,TAIL_SHORTFALL_Q10,ETF_FE_DATE_CLUSTER,NEGATIVE,RELIABLE_ESTIMATE,0.0005499420730684467,0.0004694055684273063,1.1715712596059937,0.24282862781116973,-0.00037594256843948666,0.00147582671457638,883,11,192,DATE_CLUSTER,False,VALID,2.2034158767056257e-07,0,0,0,1.3787533453206344e-08,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,71.19006915236682,1,9.316820625676569e-17,191,0.24282862781116973,0.24282862781116973,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,TAIL_SHORTFALL_Q10,ETF_MONTH_FE,NEGATIVE,RELIABLE_ESTIMATE,8.719117188952604e-05,0.0002821519505908452,0.30902204187120397,0.7636470544055007,-0.0005414825513856477,0.0007158648951646998,883,11,192,ETF_CLUSTER,True,VALID,7.960972322221875e-08,0,0,0,4.05099193776101e-09,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH,3,3,1.7707515624007624,31,9.854218011287659e-12,10,0.7636470544055007,0.7636470544055007,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,CRASH_Q10,ETF_FE_DATE_CLUSTER,POSITIVE,RELIABLE_ESTIMATE,-0.036895454291472736,0.045198650765858224,-0.8162954793186551,0.41534805483181014,-0.12604807491589073,0.052257166332945255,883,11,192,DATE_CLUSTER,False,VALID,0.0020429180310540165,0,0,0,0.0001415429057488358,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,36.21488107687065,1,5.733428077339427e-17,191,0.8306961096636203,0.5537974064424135,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,CRASH_Q10,ETF_MONTH_FE,POSITIVE,RELIABLE_ESTIMATE,-0.035889941834980066,0.021176860375218393,-1.6947716138781002,0.120980283540834,-0.0830749272000928,0.011295043530132658,883,11,192,ETF_CLUSTER,True,VALID,0.0004484594153514949,0,0,0,2.8431292473376558e-05,JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH,3,3,3.3736424828781026,30,8.575133399021605e-12,10,0.241960567081668,0.161307044721112,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,CRASH_Q05,ETF_FE_DATE_CLUSTER,POSITIVE,RELIABLE_ESTIMATE,-0.016556828877413828,0.040476522454576655,-0.40904771144789287,0.6829629475486862,-0.0963952308970253,0.06328157314219764,883,11,192,DATE_CLUSTER,False,VALID,0.0016383488700158482,0,0,0,7.212265834142208e-05,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,36.21488107687065,1,5.733428077339427e-17,191,0.6829629475486862,0.6829629475486862,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,CRASH_Q05,ETF_MONTH_FE,POSITIVE,RELIABLE_ESTIMATE,-0.007585822521072297,0.015642437633367843,-0.4849514314118481,0.6381584494415619,-0.04243934555175141,0.02726770050960682,883,11,192,ETF_CLUSTER,True,VALID,0.0002446858551138026,0,0,0,2.7662053568577668e-05,JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH,3,3,3.3736424828781026,30,8.575133399021605e-12,10,0.6381584494415619,0.6381584494415619,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,DOWNSIDE_RETURN,ETF_FE_DATE_CLUSTER,NEGATIVE,RELIABLE_ESTIMATE,-0.0008775614867514636,0.006844694849448205,-0.12821046168657316,0.8981173150314831,-0.01437846190884345,0.012623338935340525,883,11,192,DATE_CLUSTER,False,VALID,4.684984758206278e-05,0,0,0,3.0151465372013472e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,36.21488107687065,1,5.733428077339427e-17,191,0.8981173150314831,0.8981173150314831,True
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,DOWNSIDE_RETURN,ETF_MONTH_FE,NEGATIVE,RELIABLE_ESTIMATE,-0.0013369190696544645,0.001175197618760948,-1.1376121328972952,0.28180531584290924,-0.003955422542777486,0.001281584403468557,883,11,192,ETF_CLUSTER,True,VALID,1.3810894431414028e-06,0,0,0,1.638543787315902e-07,JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH,3,3,3.3736424828781026,30,8.575133399021605e-12,10,0.28180531584290924,0.28180531584290924,True
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,TAIL_SHORTFALL_Q10,ETF_FE_DATE_CLUSTER,NEGATIVE,RELIABLE_ESTIMATE,0.002317875915459222,0.0021924387287493197,1.0572135426477611,0.2917494426183072,-0.0020066261418923556,0.0066423779728107995,883,11,192,DATE_CLUSTER,False,VALID,4.806787579319934e-06,0,0,0,2.4336543977597547e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,36.21488107687065,1,5.733428077339427e-17,191,0.2917494426183072,0.2917494426183072,False
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,TAIL_SHORTFALL_Q10,ETF_MONTH_FE,NEGATIVE,RELIABLE_ESTIMATE,0.0017422499383102131,0.0006734457240947298,2.5870680828098047,0.02708586575246641,0.0002417193557507169,0.003242780520869709,883,11,192,ETF_CLUSTER,True,VALID,4.535291433014749e-07,0,0,0,4.645218654705971e-08,JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH,3,3,3.3736424828781026,30,8.575133399021605e-12,10,0.05417173150493282,0.03611448766995521,False
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,CRASH_Q10,ETF_FE_DATE_CLUSTER,POSITIVE,RELIABLE_ESTIMATE,0.023488847895885047,0.020838931537905944,1.1271618150459832,0.26108811709888424,-0.0176151524699956,0.0645928482617657,965,13,192,DATE_CLUSTER,False,VALID,0.000434261067641531,0,0,0,4.3961111018724854e-05,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.650017732853755,1,1.0734073388344778e-16,191,0.7832643512966527,0.5221762341977685,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,CRASH_Q10,ETF_MONTH_FE,POSITIVE,RELIABLE_ESTIMATE,0.024956918616452828,0.008370696729604124,2.9814625260749494,0.011454578694596979,0.006718737188737851,0.04319510004416781,965,13,192,ETF_CLUSTER,True,VALID,7.006856373900518e-05,0,0,0,5.07028819837339e-06,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH,3,3,1.7986000971973526,33,5.420095747193804e-12,12,0.03436373608379094,0.022909157389193958,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,CRASH_Q05,ETF_FE_DATE_CLUSTER,POSITIVE,RELIABLE_ESTIMATE,0.026131829891015614,0.017613279297326125,1.48364364465524,0.13955176506495634,-0.008609694038113899,0.060873353820145124,965,13,192,DATE_CLUSTER,False,VALID,0.000310227607605617,0,0,0,2.3544573296939205e-05,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.650017732853755,1,1.0734073388344778e-16,191,0.418655295194869,0.20444941807319073,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,CRASH_Q05,ETF_MONTH_FE,POSITIVE,RELIABLE_ESTIMATE,0.024966413052209018,0.0073974289193541,3.375012227138634,0.00551881930896528,0.008848800016168924,0.04108402608824911,965,13,192,ETF_CLUSTER,True,VALID,5.472195461689637e-05,0,0,0,1.9500099400135397e-05,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH,3,3,1.7986000971973526,33,5.420095747193804e-12,12,0.02207527723586112,0.016871565965367652,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,DOWNSIDE_RETURN,ETF_FE_DATE_CLUSTER,NEGATIVE,RELIABLE_ESTIMATE,-0.00041440388295037973,0.0014212907110051295,-0.2915686986072789,0.7709328257677257,-0.0032178457868172116,0.002389038020916452,965,13,192,DATE_CLUSTER,False,VALID,2.0200672851894666e-06,0,0,0,3.23091021695036e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.650017732853755,1,1.0734073388344778e-16,191,1.0,0.7800043619714038,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,DOWNSIDE_RETURN,ETF_MONTH_FE,NEGATIVE,RELIABLE_ESTIMATE,-0.00030544965636514893,0.000612495555097995,-0.4986969355496451,0.6270083416207519,-0.0016399628299268113,0.0010290635171965132,965,13,192,ETF_CLUSTER,True,VALID,3.751508050148011e-07,0,0,0,1.0230512527288173e-07,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH,3,3,1.7986000971973526,33,5.420095747193804e-12,12,1.0,0.7358110693564349,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,TAIL_SHORTFALL_Q10,ETF_FE_DATE_CLUSTER,NEGATIVE,RELIABLE_ESTIMATE,-0.001845472361542568,0.0009133638916823922,-2.020522574133357,0.04472575087019336,-0.003647047920711943,-4.3896802373193143e-05,965,13,192,DATE_CLUSTER,False,VALID,8.342335986292048e-07,0,0,0,5.039680338710129e-08,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.650017732853755,1,1.0734073388344778e-16,191,0.1556542577449566,0.08945150174038673,True
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,TAIL_SHORTFALL_Q10,ETF_MONTH_FE,NEGATIVE,RELIABLE_ESTIMATE,-0.0017330006558430734,0.00036519663821938726,-4.745390495084446,0.0004758518721154931,-0.0025286957765468156,-0.0009373055351393311,965,13,192,ETF_CLUSTER,True,VALID,1.3336858456674202e-07,0,0,0,1.597288313544217e-08,CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH,3,3,1.7986000971973526,33,5.420095747193804e-12,12,0.0014275556163464793,0.0009517037442309862,True
