CHANNEL,TEST,REPLICATION,BOOTSTRAP_COEFFICIENT
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,69,0.000760055345978651
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,70,-0.004246863755464236
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,71,-0.004579045164726292
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,72,-0.0004567466976101997
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,73,-0.0009460621654344692
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,74,0.0026669226968139004
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,75,-0.0038050973805410226
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,76,0.00015147154527861417
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,77,-0.005158652834523353
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,78,-0.004376247213496498
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,79,-0.01024001320973511
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,80,0.002076834287455309
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,81,-0.005299520863785656
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,82,-0.004595495121428317
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,83,0.0023058817630434714
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,84,-0.007418079717293163
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,85,0.000869414052158124
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,86,-0.003511850461004773
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,87,-0.006912333318179322
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,88,-0.008095278641247261
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,89,-0.013331051035486596
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,90,-0.002772209075047223
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,91,-0.010829678901389445
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,92,7.61226067231835e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,93,-0.007668053923477913
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,94,-0.0017587841299810947
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,95,-0.0033795742215307345
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,96,-0.006212920713478454
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,97,-1.0707586086067256e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,98,-0.000916573267640608
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,99,-0.01023478791464505
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,1,-0.0006246771828408715
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,2,4.2953250185968385e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,3,-0.0036520935588270484
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,4,-0.001106784464021987
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,5,-0.0006295654447018295
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,0.00028915235444770815
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,7,-0.0028874673798845243
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,8,0.0003291516501613412
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,0.0001149774492918143
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,10,-0.0036930597083711936
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,11,-0.00033346377058932064
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,-0.0025856176832725897
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,13,-0.0035302523762732463
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,14,0.0008791617172085008
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,15,-0.0002135512572869619
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,16,-0.0008773664421812821
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,17,0.0008193607827428617
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,18,-0.0014017712814586025
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,19,-0.0006972162087788281
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,20,-0.003545142285113701
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,21,-0.001362009386701668
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,22,0.0007731159576760509
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,23,-0.0012604290065231227
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,24,-0.0027717757463653417
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,25,-0.00017954496846289691
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,26,0.0002657118127741276
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,27,-0.0035264920387488297
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,28,-0.0008756030863140141
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,29,-0.000483725468104268
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,30,-0.0018990107764733644
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,31,4.198918717723821e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,32,0.00037608142693053986
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,33,-0.0013752498828704723
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,34,0.0005907597778891729
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,35,-0.004111197480277662
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,36,-0.0013565424737551623
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,37,-0.0021172880699987795
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,38,-0.0001537440588706973
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,39,0.00018411561534342757
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,40,-0.0006489112645798878
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,41,-0.0004945085736216548
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,42,-0.0025754493410783327
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,43,-0.00015878305351274546
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,44,0.00020594856923350502
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,45,-4.644065872329295e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,46,-0.0010249421944293347
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,47,-0.002519882522141137
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,48,-0.0023765498435288634
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,49,-9.76535276150381e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,50,0.00014028997535494095
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,51,-0.000832222778344216
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,52,-0.000365728035364425
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,53,-0.0006962714262526704
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,54,-0.0011232013801235896
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,55,-0.0013857347729174796
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,56,0.0005736165224672352
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,57,-0.0008837006979025563
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,58,0.0003005124201606313
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,59,0.000411728514404075
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,60,-3.253387604529312e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,61,-0.0007605502441122569
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,62,0.0003633623944738762
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,63,0.0003387097349636212
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,64,0.0005236588300441825
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,65,0.0005928079333767551
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,66,0.0005238142984651528
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,67,0.000359069760574135
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,68,-0.0005855299331458674
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,69,-0.002504795871195009
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,70,-0.0013079576575842078
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,71,-0.001868384110721516
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,72,-0.0006452391972431859
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,73,-0.003560206338551697
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,74,-0.002963489764521543
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,75,-0.0007403423139877574
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,76,0.0012544290871725977
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,77,-0.0017134850943277269
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,78,-7.89532084453648e-05
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,79,-0.0006472856397501947
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,80,-0.0003866010291889016
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,81,0.0004962366232918944
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,82,-0.0011684701484855967
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,83,-0.001842239874678242
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,84,-0.0032408488429748195
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,85,0.0009995227317934896
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,86,-0.0003357652322436844
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,87,0.00029270138464954076
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,88,-0.0008702158836954854
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,89,-0.002794210190607327
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,90,-0.001234639542336241
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,91,-0.0018617100435575074
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,92,-0.00037664633038614337
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,93,-0.00031957600771506667
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,94,-0.0027141790408391486
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,95,-0.001050277117353171
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,96,-0.0011877648279227382
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,97,-0.0025684251409070075
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,98,-0.0020837746348782993
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,99,-0.003184512005851056
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,1,-0.034747331433857775
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,2,-0.015095287273280633
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,3,-0.010772262139669465
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,4,-0.025474257446079996
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,5,-0.019054594939676543
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,6,0.0018453696737614662
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,7,-0.0014027083302528447
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,8,-0.023718303570296643
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,9,-0.008370365324533575
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,10,-0.007428768311379108
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,11,-0.0266148878556789
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,12,-0.030359121007502387
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,13,-0.0180627309165865
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,14,-0.020835574567661636
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,15,-0.021531727050702873
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,16,-0.024251386439061322
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,17,-0.020601975850289028
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,18,0.002526914746681863
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,19,-0.012687933814254019
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,20,-0.010359748674170206
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,21,-0.021494681419853758
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,22,-0.021994983168260755
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,23,-0.0321172285529811
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,24,0.013817232952330845
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,25,-0.017762010207727164
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,26,-0.01906985099254831
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,27,-0.007786423229154508
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,28,-0.01440884108544163
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,29,-0.014443668628012444
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,30,-0.01910531501466544
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,31,-0.010271324998293974
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,32,-0.02400939384168148
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,33,-0.0125805087380057
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,34,-0.022943688241247755
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,35,-0.018762740017508907
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,36,0.0009348757435112632
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,37,-0.014334980632425165
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,38,-0.017600699279104674
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,39,-0.015400096050794718
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,40,-0.02056078331763914
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,41,-0.023118954425029457
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,42,-0.016085742641072976
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,43,-0.014137364000361221
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,44,-0.012679561844850378
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,45,-0.01972694668463198
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,46,-0.0234253519256607
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,47,-0.005715054022576049
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,48,-0.031482434359686
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,49,-0.021302091221769796
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,50,-0.018848989931225846
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,51,-0.01051327479241773
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,52,-0.022829910944541183
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,53,-0.013080941019354654
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,54,-0.009794104354358471
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,55,-0.015651558458204415
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,56,-0.017504665954223887
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,57,-0.03152387953563314
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,58,-0.011860462197069651
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,59,-0.013394197537557318
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,60,-0.018489306771368157
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,61,-0.02490832912396516
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,62,-0.017421144194683248
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,63,-0.023336935465908093
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,64,-0.022537427877802354
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,65,-0.014454445437451637
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,66,-0.018401089525547983
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,67,-0.02368545741689898
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,68,-0.013695406010878111
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,69,-0.00544917743539707
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,70,-0.015732742945956092
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,71,-0.012695983877385682
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,72,-0.017277410611024818
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,73,-0.008594180298645572
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,74,-0.022249257364449694
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,75,-0.025449901755336717
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,76,0.005291373034071924
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,77,-0.009036930619182716
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,78,-0.008876089583177333
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,79,-0.03126345645471762
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,80,-0.01837956057011124
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,81,0.0035882917522868326
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,82,-0.02784595762333202
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,83,0.005130224868772965
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,84,-0.018232346081458642
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,85,-0.030569948415837378
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,86,-0.02389092629517865
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,87,-0.02123979565336039
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,88,-0.007463889792623092
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,89,-0.004202596463403241
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,90,0.004627714358821821
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,91,-0.020483130785768723
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,92,-0.01640484136729428
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,93,-0.005065760253626378
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,94,-0.006694865372120372
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,95,-0.0007923695626262233
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,96,-0.01796254503364815
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,97,-0.024635852979579768
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,98,-0.017998848941857874
INTERNAL_FINANCIAL_CAPACITY,CPU_AND_VIX_STRESS,99,-0.005548336344007932
