MODEL,MODEL_FAMILY,CHANNEL,CHANNEL_ROLE,QUALITY,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_JOINT_STRESS_MONTHS,R_SQUARED,ADJ_R_SQUARED
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-01],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.023499746046097243,0.018035254185863367,1.3029894563125772,0.20445265707620125,,-0.013644555258393653,0.060644047350588134,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-02],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.14140129828339718,0.04734708130801495,2.986483947416219,0.006237333137879005,***,0.043888158969195346,0.238914437597599,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-03],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.06678351801726061,0.03729079613124344,1.7908847475988106,0.08542894768718264,*,-0.010018314277898774,0.14358535031241998,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-04],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07893990715249073,0.037289083322953984,2.116970976969493,0.044387473315277884,**,0.002141602452036956,0.1557382118529445,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-05],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07116919204984246,0.018852354518871125,3.775082416289297,0.000880732217579352,***,0.032342041108054526,0.10999634299163039,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-06],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.041336945074534684,0.02566393087622819,1.6107020110790584,0.11980016084628858,,-0.01151890998025299,0.09419280012932235,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-07],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.04824184742601435,0.004752317911704365,10.151224796472626,2.3663956451507607e-10,***,0.03845426547191917,0.058029429380109535,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-08],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.008679653390118933,0.014815390326936203,-0.5858538451287547,0.5632258946953164,,-0.039192520942532325,0.021833214162294463,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-09],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.03197343195727076,0.016587622231218208,1.9275476322999554,0.06534664443760106,*,-0.0021894155264308157,0.06613627944097233,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-10],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.1541200639425949,0.029423468210810093,5.237997874294495,2.0157563699935647e-05,***,0.09352129680672042,0.21471883107846937,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-11],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.056257988480647704,0.01607795391448032,3.4990763613260487,0.0017695895133014801,***,0.023144822544384686,0.08937115441691072,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2015-12],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.0919504479641921,0.06602034617171529,1.3927592522013448,0.1759561082938282,,-0.044021000242574104,0.22792189617095832,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-01],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.01826460182085719,0.0025752496618773216,-7.092361603318316,1.9622615801701424e-07,***,-0.023568427782458427,-0.012960775859255952,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-02],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07196915429450391,0.029320824872113137,2.4545405734118124,0.021413313597116873,**,0.011581785071859127,0.13235652351714872,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-03],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.11905785089279464,0.007913102843969426,15.045659489125509,4.8967399246460386e-14,***,0.10276051051373784,0.13535519127185142,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-04],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07296217589949851,0.033004557069262364,2.2106697492222755,0.03643332204187472,**,0.004988018198806274,0.14093633360019076,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-05],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.06368487918269504,0.008232526642921597,7.7357635079689535,4.3106866117198013e-08,***,0.04672967317502933,0.08064008519036076,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-06],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.06393832114694226,0.026597073817565854,2.4039607358879693,0.023955895199982744,**,0.00916062222924005,0.11871602006464446,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-07],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.10562684770514374,0.024774799087582615,4.2634794870278085,0.0002512350286608568,***,0.05460219384755013,0.15665150156273736,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-08],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.0651723716761617,0.01881526158997465,3.463803644956366,0.0019330517885321088,***,0.0264216150514706,0.1039231283008528,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-09],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07322148636524473,0.033628602630581504,2.1773573873883736,0.039100671433765354,**,0.003962082772341155,0.14248088995814828,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-10],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.032474034527925376,0.021569949192954792,1.50552206856992,0.14472124007186993,,-0.011950107415894896,0.07689817647174566,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-11],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09019410218452525,0.01780336040143559,5.066127975326072,3.141247089290136e-05,***,0.05352739506920723,0.12686080929984328,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2016-12],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.08145143227799406,0.02610340965830843,3.1203368963743388,0.0045138511395991406,***,0.02769045372839507,0.13521241082759305,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-01],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.08587576952629145,0.0291413103839436,2.946873987300435,0.006857695252939294,***,0.025858117312809598,0.1458934217397733,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-02],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.10596058073356968,0.030755973840908245,3.4452032402444193,0.002025074667891441,***,0.04261746688074723,0.1693036945863921,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-03],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.08042120604183413,0.03070864964474028,2.6188454058450765,0.014775332849029092,**,0.017175558195497667,0.14366685388817058,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-04],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07925554156406286,0.03301485238405628,2.4006026330845387,0.02413416591593079,**,0.011260180265639838,0.14725090286248588,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-05],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.0844674299372083,0.02539777831570432,3.325780266574702,0.0027256959802491273,***,0.03215972634173353,0.13677513353268306,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-06],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.08305429003389364,0.03619546000285542,2.294605180521026,0.030426870785465902,**,0.008508344723372918,0.15760023534441436,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-07],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09156359131970895,0.03278542627509169,2.792813811582899,0.009874772715231087,***,0.024040741937706667,0.15908644070171124,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-08],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.0587152868983505,0.024169834489119007,2.429279642969151,0.0226502989844967,**,0.008936580954343597,0.10849399284235739,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-09],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09778182652961674,0.036685123534925104,2.665435389266882,0.013276703404375012,**,0.02222740029692115,0.17333625276231235,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-10],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09935142814981672,0.0312554770060894,3.1786885904976088,0.003915001466154122,***,0.034979568271081396,0.16372328802855204,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-11],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09187535479592493,0.027178730360571272,3.3804137859658945,0.002380058318011168,***,0.03589971180344186,0.147850997788408,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2017-12],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07839351751470432,0.029467093906394102,2.660374917313906,0.013432306367856832,**,0.01770490157688389,0.13908213345252474,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-01],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.11523523924585106,0.01936557505616831,5.950519874138538,3.2688075862867945e-06,***,0.07535109082143482,0.1551193876702673,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-02],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.038406369890893265,0.03099124424373654,1.2392651804761068,0.22675585745851448,,-0.02542129242687586,0.1022340322086624,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-03],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.05442065191678516,0.035385390389455096,1.5379412610070455,0.1366248418047091,,-0.018456923794523628,0.12729822762809395,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-04],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07214708013410326,0.026230821091662238,2.7504697577704125,0.010902180970728025,**,0.018123692825450538,0.12617046744275598,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-05],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09055749910212085,0.03527159185124026,2.5674344238290048,0.01661169268943042,**,0.01791429586751249,0.16320070233672923,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-06],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07094930279248547,0.02236019318286018,3.1730183282526574,0.003969662410370408,***,0.024897622885373463,0.11700098269959748,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-07],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.09674448508142444,0.02637757392522466,3.6676794217571493,0.0011569156880395523,***,0.04241885465432413,0.15107011550852475,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-08],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.0986873481816619,0.028860545304953765,3.419455423966737,0.0021595176508758867,***,0.039247942472626446,0.15812675389069736,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-09],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.06634312546716722,0.024123902372739633,2.7500992352769567,0.010911600539874005,**,0.016659018487653193,0.11602723244668126,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-10],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0009553253752274289,0.029368413041461656,-0.03252900910507906,0.9743085001139559,,-0.061440704267300444,0.05953005351684558,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-11],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.1051438615047629,0.031158754124984138,3.3744565358104293,0.0024155767333810655,***,0.040971206128597226,0.16931651688092858,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2018-12],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.024940213850528387,0.02545873303696313,-0.9796329540169216,0.33665293195656965,,-0.077373456044408,0.027493028343351225,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2019-01],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.17438258331376022,0.039101738714888104,4.459714300309708,0.00015117777020146397,***,0.09385104495076199,0.2549141216767584,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2019-02],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.11635345700334312,0.034326056341147666,3.3896540822216963,0.0023259660080103147,***,0.045657620604767704,0.18704929340191856,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2019-03],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.07478989295676217,0.02268250181874993,3.2972506099366408,0.002925027623076955,***,0.028074405988149892,0.12150537992537444,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
INTERNAL_FINANCIAL_CAPACITY_MODERATE_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CLUSTER_ETF,C(DATE_GROUP)[T.2019-04],CPU_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.10825106904765619,0.030202624297835247,3.5841610311795,0.0014287568626482681,***,0.046047599911941,0.17045453818337136,POSITIVE,,2106,26,192,17,0.7066184899015469,0.6725513898423945
