CHANNEL,CHANNEL_ROLE,SORT_METHOD,SAMPLE_DESIGN,EVENT,HORIZON_MONTHS,N_EVENTS,MEAN_CUMULATIVE_HML,MEDIAN_CUMULATIVE_HML,MIN_CUMULATIVE_HML,MAX_CUMULATIVE_HML
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,-0.010828235337868142,-0.02076168056280614,-0.02490056561245413,0.013177540161655843
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,-0.026316691366749783,-0.029523398330447925,-0.04298186202867105,-0.006444813741130373
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,-0.04400061435151048,-0.017487063585783558,-0.09703171514141451,-0.017483064327333375
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.019363359197777614,0.06778975269728882,-0.104106797043088,0.09440712193913203
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,-0.02323504819899802,-0.02323504819899802,-0.02323504819899802,-0.02323504819899802
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,0.003635151607704621,-0.005173590446937215,-0.02076168056280614,0.043513619044788454
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,0.008543297008316646,0.0034597940997453946,-0.06404230678294487,0.06427646680605759
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,0.023357984132116927,0.009716253783681017,-0.08083157456766055,0.12008032043394379
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,0.043733842010628146,0.06778975269728882,-0.09486342221936284,0.11956380997798122
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.006945145236213257,0.006945145236213257,0.006945145236213257,0.006945145236213257
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,0,17,-0.004356270434524219,-0.004444391544076276,-0.03380111947642572,0.027117924325290588
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,1,17,-0.004931721644817157,-0.006000746412244684,-0.04249108471818985,0.036219367096269384
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,3,17,-0.006189902636868152,-0.018552453772990862,-0.053279088713696465,0.09211822375875567
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,6,17,-0.006909914534793406,-0.01980963095882804,-0.0637623423192385,0.10839205695335363
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,12,15,0.03102089650568012,0.04978799199487982,-0.08418616450230576,0.1514216532312842
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,0,19,-0.0018084160803834015,0.0005542571974668231,-0.020741519961264165,0.015645845755920984
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,1,18,-0.0010980035168262625,-0.004890864296644981,-0.03715441960905408,0.04593234088234954
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,3,17,-0.005821393455327767,-0.0030141402588290678,-0.053279088713696465,0.043821626680715875
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,6,14,-0.012094324769050471,-0.014425945667385753,-0.07250175679324178,0.05864992821946757
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,12,8,-0.012781994682160097,-0.05991592926108863,-0.09832168200296632,0.17563846896455249
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,0.0028397918729028047,0.010055058458566246,-0.01673276305093585,0.015197080211078018
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,0.0159289589509245,0.018423309290357626,-0.002225265449717795,0.031588833012133666
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,0.038181035944846675,0.043821626680715875,0.020247266623006244,0.05047421453081791
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.022798044693809194,0.029817366476126983,0.006828336299217197,0.0317484313060834
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,0.04978799199487982,0.04978799199487982,0.04978799199487982,0.04978799199487982
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,-0.00023323328439858737,0.0012912074552475783,-0.020741519961264165,0.015645845755920984
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,0.0020641160273837463,-0.002225265449717795,-0.028624149882598204,0.04593234088234954
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,0.0023118091710428667,-0.001857894309411745,-0.02569046501801986,0.043821626680715875
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,0.007013952715405535,0.002095945651698017,-0.016244841885098893,0.0387775493456729
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.028088549621117398,0.028088549621117398,0.028088549621117398,0.028088549621117398
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,0,17,-0.0058433460732788475,-0.008052677199319791,-0.0482214004008088,0.033965596487247174
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,1,17,-0.004836457738482762,-0.012709161485427112,-0.06376874602406724,0.07128697399631712
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,3,17,-0.004651620233363355,-0.02352741897832522,-0.0668434438799741,0.12787505414728395
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,6,17,-0.0013215776127591622,-0.020069295777616514,-0.08324532163573173,0.1658767440210105
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,12,15,0.03986468417341863,0.08742076350999117,-0.11312178533274186,0.1499798501515044
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,0,18,0.0021799061140165216,0.00427264308859393,-0.03686346389201245,0.04049339306176991
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,1,17,0.007707922135796584,0.00030073071744030067,-0.06627652969637343,0.07128697399631712
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,3,16,0.011398437436445481,0.005530554253672659,-0.05938472074559109,0.11546487223233814
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,6,13,0.010786953224441804,0.015776195733808507,-0.09426961779674492,0.1658767440210105
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,12,7,-0.04351328248900858,-0.0843588350564839,-0.13547623457577462,0.0981833777550778
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,0.0029001976962885756,0.010575611067480173,-0.03166585852159809,0.029790840542983643
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,0.03022669479366798,0.02236721770245209,-0.002974107317765262,0.07128697399631712
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,0.07481362220976477,0.05451941699023233,0.05445657740672383,0.11546487223233814
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.08803935465878847,0.08660358736519025,0.011637732590164651,0.1658767440210105
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,0.14036556080632567,0.14036556080632567,0.14036556080632567,0.14036556080632567
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,0.0055132028587496955,0.014898941850555625,-0.03686346389201245,0.04049339306176991
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,0.015543553556470685,0.007494374029576534,-0.06627652969637343,0.07128697399631712
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,0.03224630430105182,0.03674379794675098,-0.05370852292777972,0.11546487223233814
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,0.06777837648430426,0.046627273715721174,0.015776195733808507,0.1658767440210105
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.0981833777550778,0.0981833777550778,0.0981833777550778,0.0981833777550778
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,0,17,-0.0014713049025629232,-0.003230835052077441,-0.017669682574179557,0.015255638493576695
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,1,17,-0.004048155388214092,-0.005761116895314444,-0.03907466144584304,0.02744984074715573
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,3,17,-0.002467903989725674,0.0008134497334002511,-0.0840598044541978,0.04494029596463256
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,6,17,0.0022150601595958665,-0.002000929691980291,-0.05067441015860008,0.07677016672501358
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,12,15,0.03858550033019274,0.046135906114409764,-0.05706111782356116,0.18033557898322417
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,0,19,-0.001405209932562347,-0.0013725152285146702,-0.0169283203992463,0.014382436509148833
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,1,18,-0.0025117623351212184,-0.0010940202723423997,-0.026679733817163376,0.029774653847121968
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,3,17,-0.007622281830712445,-0.001690471119143,-0.04261714659848592,0.03192364072361298
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,6,14,-0.01604858712413607,-0.02627861782084856,-0.05067441015860008,0.042093800754297916
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,12,8,-0.01763862883031067,-0.03854754207403155,-0.05730354965301798,0.055316657351396126
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,0.005210525535609634,0.01243895418580776,-0.011189814088127692,0.014382436509148833
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,0.01613276026783565,0.022794346977124347,0.00243037457138906,0.023173559254993537
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,0.029441049305573525,0.02831795040450502,0.015064901547582998,0.04494029596463256
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.005995185666804015,-0.012117082537971724,-0.013772132935482073,0.04387477247386584
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,0.026381012743598165,0.026381012743598165,0.026381012743598165,0.026381012743598165
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,-0.0005273509113166522,0.0010378791729175885,-0.0169283203992463,0.014382436509148833
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,-0.0014604806582844132,0.002040937331666104,-0.026679733817163376,0.029774653847121968
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,-0.0046276670661487,-0.0013881168925478637,-0.04261714659848592,0.03192364072361298
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,-0.006497215628524947,-0.012117082537971724,-0.03856988057065047,0.042093800754297916
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.006041171212148422,0.006041171212148422,0.006041171212148422,0.006041171212148422
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,0,17,-0.001953402017629796,-0.0037956985919661568,-0.0331435043721342,0.03368964796498353
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,1,17,-0.006838378393979631,-0.012108688490865438,-0.08334823055554597,0.04364760135020429
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,3,17,-0.004771062147178314,0.00790003420432761,-0.17606377281736618,0.07598127044833713
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,6,17,0.0038293929586420156,-0.002324514546776957,-0.09318689536777103,0.14248472397938805
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,12,15,0.05684019206931823,0.08265133118609991,-0.17640799590693157,0.2708138182011489
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,0,19,-0.0012302179026135787,-0.0014161807869823573,-0.0303313414715638,0.023091886677091833
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,1,18,-0.0013292712119844508,-0.002860622262427337,-0.04507975322574609,0.04364760135020429
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,3,17,-0.007045513377550511,0.0002341206799010287,-0.07075139582713352,0.06013020217886211
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,6,14,-0.015178117468926191,-0.025996056318911165,-0.0735017711154804,0.0669413072773154
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,12,8,-0.024660524695256716,-0.04636611729891549,-0.07602658995327594,0.08265133118609991
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,0.008580556298798244,0.0200914765296466,-0.017441694310343703,0.023091886677091833
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,0.027305906035531995,0.033832289385085756,0.004437827371305936,0.04364760135020429
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,0.0515894169098375,0.06013020217886211,0.03217976704135417,0.06245828150929622
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.01758772045230957,-0.002324514546776957,-0.00903658079666192,0.06412425670036759
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,0.05141130362605706,0.05141130362605706,0.05141130362605706,0.05141130362605706
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,-4.524817741602405e-07,0.003067246372154553,-0.0303313414715638,0.023091886677091833
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,-0.0003417704888287238,0.001047332523308686,-0.04507975322574609,0.04364760135020429
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,-0.002828043247219214,0.002830863970281594,-0.07075139582713352,0.06013020217886211
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,0.00028312127360967984,-0.002324514546776957,-0.05568696644433646,0.0669413072773154
INTERNAL_FINANCIAL_CAPACITY,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.015442418110888978,0.015442418110888978,0.015442418110888978,0.015442418110888978
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,0,17,-0.004547465951886729,-0.0020003516029261093,-0.04466461906632868,0.04107046529983238
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,1,17,3.541167797353506e-05,-0.002128063588675122,-0.054739042063201904,0.04727098823382181
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,3,17,-0.0015447731721700225,-0.003308821503483772,-0.07068784234000725,0.0936415921071867
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,6,17,-0.00011793279087224384,-0.0158152977482795,-0.08289201406396862,0.14497963163256644
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,12,15,0.004154088245560613,-0.017239411527287474,-0.08362118432042642,0.15370761003576794
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,0,19,0.000716457665477478,-0.000883654255405153,-0.05070559759243021,0.04324533996408486
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,1,18,0.004756090015287694,0.01269700127099016,-0.08037834214676098,0.05100243770090174
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,3,17,0.00831491360799562,0.0017423060245641553,-0.06210833377908498,0.07799822979280924
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,6,14,0.0197314740249462,0.013424388346055416,-0.08289201406396862,0.14497963163256644
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,12,8,0.0030973671101499345,-0.024076590991633617,-0.09603387195050017,0.18595351756816414
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,-0.0015150268577636128,-0.0011868683873038632,-0.01418467891028441,0.010826466724297434
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,0.01104693184656739,-0.002128063588675122,-0.003921251407276727,0.03919011053565402
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,0.03632984342813894,0.033947502222585024,-0.002956201730977437,0.07799822979280924
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.06706173456475362,0.0815889724058414,-0.02538340034414699,0.14497963163256644
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,0.09073223987838963,0.09073223987838963,0.09073223987838963,0.09073223987838963
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,0.005417594074886299,0.00512270782431723,-0.019543175267476287,0.02881251333903556
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,0.014013583176791104,0.018933911374744872,-0.037321688735592606,0.05100243770090174
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,0.03071145705272125,0.03128285833442057,-0.03881279367974011,0.07799822979280924
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,0.0641272330091421,0.066795621962638,0.00011636562706129894,0.14497963163256644
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MEDIAN_SPLIT,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.06860886729204974,0.06860886729204974,0.06860886729204974,0.06860886729204974
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,0,17,-0.0045367692720662284,-0.0012389731950686045,-0.050270087822274157,0.055609605968869324
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,1,17,0.0031469134355542948,0.008338059495797912,-0.0729925529133475,0.07196380603297103
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,3,17,0.003155915369025316,-0.008639353351476142,-0.09412361041066064,0.1201099182180243
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,6,17,0.00542716414338084,-0.017195353913270983,-0.09789347872288845,0.19236481407638562
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,CPU_AND_VIX_STRESS,12,15,0.004863415385694377,-0.014617659344663192,-0.12114944141118711,0.1978105320275918
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,0,19,0.0009111319433384958,-0.0016230210190935068,-0.06554736664021255,0.057970815171224155
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,1,18,0.006206086326259642,0.017355308205012354,-0.10601517913014868,0.06465916545182426
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,3,17,0.012193715420256927,0.0021151408420354567,-0.08478702743210631,0.10566122215062079
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,6,14,0.03205959822091496,0.033193195660807806,-0.09789347872288845,0.19236481407638562
